,icpsr,id,name,state_abbrev,V1,party_code,rollcallvote_id,chamber,congress,date,rollnumber,description
26,41106,MS11441106,"AYOTTE, Kelly",NH,1,200,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
27,41107,MS11441107,"HOEVEN, John",ND,1,200,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
28,49300,MS11449300,"FEINSTEIN, Dianne",CA,6,100,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
29,41110,MS11441110,"LEE, Mike",UT,1,200,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
30,41111,MS11441111,"JOHNSON, Ron",WI,1,200,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
31,41112,MS11441112,"SCHATZ, Brian Emanuel",HI,6,100,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
32,49308,MS11449308,"MURRAY, Patty",WA,6,100,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
33,29345,MS11429345,"CRAPO, Michael Dean",ID,1,200,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
34,15011,MS11415011,"BOXER, Barbara",CA,9,100,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
35,14503,MS11414503,"HATCH, Orrin Grant",UT,1,200,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
36,15021,MS11415021,"DURBIN, Richard Joseph",IL,6,100,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
37,21166,MS11421166,"LANKFORD, James",OK,1,200,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
38,20146,MS11420146,"CAPITO, Shelley Moore",WV,1,200,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
39,21173,MS11421173,"SCOTT, Tim",SC,9,200,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
40,14009,MS11414009,"COCHRAN, William Thad",MS,1,200,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
41,29373,MS11429373,"MENENDEZ, Robert",NJ,6,100,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
42,15039,MS11415039,"McCAIN, John Sidney, III",AZ,1,200,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
43,29386,MS11429386,"PORTMAN, Robert Jones (Rob)",OH,1,200,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
44,29389,MS11429389,"BROWN, Sherrod",OH,6,100,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
45,15054,MS11415054,"REID, Harry",NV,6,100,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
46,29909,MS11429909,"ISAKSON, Johnny",GA,1,200,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
47,29732,MS11429732,"STABENOW, Deborah Ann",MI,6,100,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
48,29918,MS11429918,"VITTER, David",LA,1,200,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
49,20707,MS11420707,"MURPHY, Christopher",CT,6,100,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
50,29924,MS11429924,"UDALL, Thomas (Tom)",NM,6,100,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
51,20713,MS11420713,"HIRONO, Mazie",HI,6,100,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
52,49703,MS11449703,"COLLINS, Susan Margaret",ME,6,200,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
53,20717,MS11420717,"DONNELLY, Joe",IN,1,100,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
54,29935,MS11429935,"TOOMEY, Patrick Joseph",PA,1,200,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
55,29940,MS11429940,"BALDWIN, Tammy",WI,6,100,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
56,20730,MS11420730,"HELLER, Dean",NV,1,200,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
57,40700,MS11440700,"KLOBUCHAR, Amy",MN,6,100,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
58,40701,MS11440701,"McCASKILL, Claire",MO,6,100,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
59,40702,MS11440702,"TESTER, Jon",MT,6,100,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
60,20735,MS11420735,"GILLIBRAND, Kirsten",NY,6,100,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
61,40704,MS11440704,"WHITEHOUSE, Sheldon",RI,6,100,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
62,40705,MS11440705,"CORKER, Robert (Bob)",TN,1,200,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
63,40707,MS11440707,"BARRASSO, John A.",WY,1,200,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
64,14806,MS11414806,"COATS, Daniel Ray",IN,1,200,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
65,21301,MS11421301,"COTTON, Tom",AR,1,200,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
66,14651,MS11414651,"NELSON, Clarence William (Bill)",FL,6,100,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
67,41300,MS11441300,"KING, Angus Stanley, Jr.",ME,6,328,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
68,41301,MS11441301,"WARREN, Elizabeth",MA,6,100,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
69,41302,MS11441302,"FISCHER, Debra (Deb)",NE,1,200,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
70,41303,MS11441303,"HEITKAMP, Mary Kathryn (Heidi)",ND,1,100,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
71,41304,MS11441304,"CRUZ, Rafael Edward (Ted)",TX,9,200,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
72,41305,MS11441305,"KAINE, Timothy Michael (Tim)",VA,6,100,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
73,21338,MS11421338,"DAINES, Steve",MT,1,200,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
74,41308,MS11441308,"BOOKER, Cory Anthony",NJ,6,100,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
75,29534,MS11429534,"WICKER, Roger F.",MS,1,200,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
76,40300,MS11440300,"MURKOWSKI, Lisa",AK,1,200,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
77,40304,MS11440304,"ALEXANDER, Lamar",TN,9,200,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
78,40305,MS11440305,"CORNYN, John",TX,1,200,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
79,20115,MS11420115,"KIRK, Mark Steven",IL,1,200,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
80,29566,MS11429566,"GRAHAM, Lindsey O.",SC,1,200,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
81,39310,MS11439310,"CANTWELL, Maria E.",WA,6,100,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
82,14226,MS11414226,"GRASSLEY, Charles Ernest",IA,1,200,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
83,20919,MS11420919,"CASSIDY, Bill",LA,1,200,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
84,20923,MS11420923,"PETERS, Gary C.",MI,6,100,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
85,20930,MS11420930,"HEINRICH, Martin",NM,6,100,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
86,94659,MS11494659,"SHELBY, Richard C.",AL,1,200,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
87,40902,MS11440902,"RISCH, James",ID,1,200,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
88,40904,MS11440904,"FRANKEN, Al",MN,6,100,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
89,40906,MS11440906,"SHAHEEN, Jeanne",NH,6,100,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
90,40908,MS11440908,"MERKLEY, Jeff",OR,6,100,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
91,40909,MS11440909,"WARNER, Mark",VA,9,100,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
92,40910,MS11440910,"BENNET, Michael F.",CO,6,100,RS1140344,Senate,114,2016-01-21,344,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""under the Federal Water Pollution Control Act."
